a1	a3	a4	G_theta	G_k	E_lambda	U_b	U_a	epsilon	mia	obj	delta
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	0.907	-0.11034123183357553	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	1.0066666666666666	-0.17898140184336847	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	1.1063333333333334	-0.2251675687283386	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	1.206	-0.2627206157878597	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	1.3056666666666668	-0.28476259876465954	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	1.4053333333333333	-0.2919685991602375	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	1.5050000000000001	-0.2884211384235013	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	1.6046666666666667	-0.276777110481131	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	1.7043333333333333	-0.25872777189650215	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	1.804	-0.23530657837172358	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	1.9036666666666666	-0.2070947975752218	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	2.0033333333333334	-0.17435840196252023	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	2.1029999999999998	-0.13713871862493993	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	2.2026666666666666	-0.09531191080182672	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	2.3023333333333333	-0.048627395808670815	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	2.4019999999999997	0.0032680331448620703	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	2.5016666666666665	0.06081585537233164	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	2.6013333333333333	0.12453822181710533	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	2.7009999999999996	0.19503509828761872	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	2.8006666666666664	0.2729848283086927	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	2.900333333333333	0.35914725121580343	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	1	0	3.0	0.40270686428566604	4.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	0.01	0.45	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	0.10966666666666666	0.45	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	0.20933333333333334	0.45	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	0.309	0.45	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	0.4086666666666667	0.45	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	0.5083333333333333	0.45	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	0.608	0.45	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	0.7076666666666667	0.45	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	0.8073333333333333	0.3461245251070767	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	0.907	0.2161803194915843	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	1.0066666666666666	0.11307439814363124	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	1.1063333333333334	0.022795789992776927	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	1.206	-0.07032909448406338	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	1.3056666666666668	-0.13363214464722367	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	1.4053333333333333	-0.17421743764756653	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	1.5050000000000001	-0.20442064861751935	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	1.6046666666666667	-0.22039477193133644	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	1.7043333333333333	-0.2208831342320529	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	1.804	-0.20990471252522996	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	1.9036666666666666	-0.19004469937625318	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	2.0033333333333334	-0.1629141304924146	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	2.1029999999999998	-0.12945715879149583	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	2.2026666666666666	-0.0901559372102429	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	2.3023333333333333	-0.045166632076626856	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	2.4019999999999997	0.005590947604428298	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	2.5016666666666665	0.06237502901267561	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	2.6013333333333333	0.1255847616200379	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	2.7009999999999996	0.19573755087582473	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	2.8006666666666664	0.27345632460276054	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	2.900333333333333	0.35946372631896667	5.5	nan
0.1	0.1	0.30000000000000004	1	2	0.5	2	1	3.0	0.40271744018652417	5.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	0.01	0.45	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	0.10966666666666666	0.45	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	0.20933333333333334	0.45	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	0.309	0.4354748677755523	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	0.4086666666666667	0.2873447366813424	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	0.5083333333333333	0.14089698687996494	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	0.608	-0.015253706217575214	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	0.7076666666666667	-0.15268880762004594	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	0.8073333333333333	-0.25816332635105704	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	0.907	-0.32376669941758646	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	1.0066666666666666	-0.3568718708714344	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	1.1063333333333334	-0.36962431627665954	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	1.206	-0.36845446751778094	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	1.3056666666666668	-0.3582550367822595	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	1.4053333333333333	-0.3425532719677588	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	1.5050000000000001	-0.3231606594312057	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	1.6046666666666667	-0.30045486101097657	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	1.7043333333333333	-0.274782847133425	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	1.804	-0.24615606451241784	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	1.9036666666666666	-0.2144100573625351	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	2.0033333333333334	-0.17928334489423875	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	2.1029999999999998	-0.14045109493818092	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	2.2026666666666666	-0.09753823668229694	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	2.3023333333333333	-0.050123152229030576	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	2.4019999999999997	0.0022633455536384406	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	2.5016666666666665	0.060141203289948486	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	2.6013333333333333	0.12408526683277016	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	2.7009999999999996	0.19473101993700032	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	2.8006666666666664	0.27278070678630834	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	2.900333333333333	0.3590102338546513	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	1	0	3.0	0.40270228530371094	3.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	0.01	0.45	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	0.10966666666666666	0.45	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	0.20933333333333334	0.45	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	0.309	0.45	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	0.4086666666666667	0.45	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	0.5083333333333333	0.45	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	0.608	0.41281877053777166	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	0.7076666666666667	0.273824771214591	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	0.8073333333333333	0.15391066219115734	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	0.907	0.012915776079346741	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	1.0066666666666666	-0.11846551252897192	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	1.1063333333333334	-0.21907528759823752	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	1.206	-0.28015725174264144	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	1.3056666666666668	-0.30894096985845415	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	1.4053333333333333	-0.3167505511382099	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	1.5050000000000001	-0.3101560291805345	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	1.6046666666666667	-0.2939048253375935	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	1.7043333333333333	-0.2714878879462978	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	1.804	-0.24466064970783202	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	1.9036666666666666	-0.21373632996441722	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	2.0033333333333334	-0.17897981131574098	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	2.1029999999999998	-0.14031434432727646	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	2.2026666666666666	-0.09747662659726014	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	2.3023333333333333	-0.05009533731689636	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	2.4019999999999997	0.0022759928658046547	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	2.5016666666666665	0.060146948528506605	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	2.6013333333333333	0.12408781919413642	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	2.7009999999999996	0.194732060767505	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	2.8006666666666664	0.27278113122782893	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	2.900333333333333	0.3590104069381684	4.5	nan
0.1	0.1	0.30000000000000004	1	2	1	2	1	3.0	0.4027022888177786	4.5	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	0.01	0.45	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	0.10966666666666666	0.45	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	0.20933333333333334	0.04599807616652268	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	0.309	-0.4655476816713136	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	0.4086666666666667	-0.4745295946122586	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	0.5083333333333333	-0.46687166644485895	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	0.608	-0.45816226674326593	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	0.7076666666666667	-0.4485374592214055	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	0.8073333333333333	-0.43790392245635584	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	0.907	-0.42615596329673705	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	1.0066666666666666	-0.4131767875980769	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	1.1063333333333334	-0.39883736068100467	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	1.206	-0.3829951246959356	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	1.3056666666666668	-0.3654925813615288	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	1.4053333333333333	-0.3461557261687703	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	1.5050000000000001	-0.3247923184855757	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	1.6046666666666667	-0.30118997036387646	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	1.7043333333333333	-0.2751140350487395	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	1.804	-0.24630527419777665	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	1.9036666666666666	-0.21447728061910737	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	2.0033333333333334	-0.179313630905588	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	2.1029999999999998	-0.14046473965773493	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	2.2026666666666666	-0.09754438402106541	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	2.3023333333333333	-0.05012586398595403	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	2.4019999999999997	0.0022622397230282476	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	2.5016666666666665	0.06014075234195676	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	2.6013333333333333	0.12408508294014747	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	2.7009999999999996	0.19473094494720705	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	2.8006666666666664	0.2727806762061305	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	2.900333333333333	0.35901022138432387	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	1	0	3.0	0.4027022850505293	2.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	0.01	0.45	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	0.10966666666666666	0.45	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	0.20933333333333334	0.45	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	0.309	0.45	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	0.4086666666666667	0.45	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	0.5083333333333333	0.08319929898048678	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	0.608	-0.4411458697593416	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	0.7076666666666667	-0.44829697373365623	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	0.8073333333333333	-0.43790137545673874	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	0.907	-0.4261559396751992	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	1.0066666666666666	-0.4131767873957723	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	1.1063333333333334	-0.3988373606793129	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	1.206	-0.3829951246959215	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	1.3056666666666668	-0.3654925813615287	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	1.4053333333333333	-0.3461557261687703	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	1.5050000000000001	-0.3247923184855757	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	1.6046666666666667	-0.30118997036387646	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	1.7043333333333333	-0.2751140350487395	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	1.804	-0.24630527419777665	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	1.9036666666666666	-0.21447728061910737	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	2.0033333333333334	-0.179313630905588	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	2.1029999999999998	-0.14046473965773493	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	2.2026666666666666	-0.09754438402106541	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	2.3023333333333333	-0.05012586398595403	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	2.4019999999999997	0.0022622397230282476	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	2.5016666666666665	0.06014075234195676	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	2.6013333333333333	0.12408508294014747	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	2.7009999999999996	0.19473094494720705	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	2.8006666666666664	0.2727806762061305	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	2.900333333333333	0.35901022138432387	3.7	nan
0.1	0.1	0.30000000000000004	1	2	5	2	1	3.0	0.4027022850505293	3.7	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	0.01	0.45	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	0.10966666666666666	0.45	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	0.20933333333333334	0.45	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	0.309	0.45	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	0.4086666666666667	0.45	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	0.5083333333333333	0.45	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	0.608	0.45	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	0.7076666666666667	0.44503731356805115	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	0.8073333333333333	0.3321584396977555	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	0.907	0.20473823034955294	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	1.0066666666666666	0.10370016047451208	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	1.1063333333333334	0.024627908359990902	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	1.206	-0.036059872983415564	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	1.3056666666666668	-0.0812565939488818	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	1.4053333333333333	-0.13183197325592205	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	1.5050000000000001	-0.16585852284762898	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	1.6046666666666667	-0.18333111873133595	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	1.7043333333333333	-0.18771469463542417	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	1.804	-0.18149347093586904	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	1.9036666666666666	-0.16641547806778917	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	2.0033333333333334	-0.14367294898925037	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	2.1029999999999998	-0.11403505662399466	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	2.2026666666666666	-0.07794520387901044	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	2.3023333333333333	-0.03668285331106358	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	2.4019999999999997	0.011285382096969554	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	2.5016666666666665	0.06619721545646501	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	2.6013333333333333	0.12815026820901038	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	2.7009999999999996	0.19745955584728708	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	2.8006666666666664	0.27461215914026954	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	2.900333333333333	0.3602395391071051	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	1	0	3.0	0.4027433661410457	6.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	0.01	0.45	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	0.10966666666666666	0.45	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	0.20933333333333334	0.45	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	0.309	0.45	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	0.4086666666666667	0.45	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	0.5083333333333333	0.45	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	0.608	0.45	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	0.7076666666666667	0.45	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	0.8073333333333333	0.45	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	0.907	0.45	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	1.0066666666666666	0.4425593414237224	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	1.1063333333333334	0.3627941842869983	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	1.206	0.24099189639808696	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	1.3056666666666668	0.14572548079233	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	1.4053333333333333	0.07267334917664042	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	1.5050000000000001	0.018344607497874754	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	1.6046666666666667	-0.020065862931104073	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	1.7043333333333333	-0.0607022074527212	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	1.804	-0.08730616594979196	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	1.9036666666666666	-0.09656999580603859	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	2.0033333333333334	-0.09187837441152308	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	2.1029999999999998	-0.07562630248819752	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	2.2026666666666666	-0.0494628308449343	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	2.3023333333333333	-0.014470535807944218	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	2.4019999999999997	0.028702783829924805	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	2.5016666666666665	0.07974798661500732	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	2.6013333333333333	0.13757927594756963	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	2.7009999999999996	0.2037884416398819	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	2.8006666666666664	0.2788601984341505	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	2.900333333333333	0.3630908842622779	7.5	nan
0.1	0.1	0.30000000000000004	2	2	0.5	2	1	3.0	0.40283865181556466	7.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	0.01	0.45	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	0.10966666666666666	0.45	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	0.20933333333333334	0.45	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	0.309	0.45	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	0.4086666666666667	0.45	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	0.5083333333333333	-0.031089279183607432	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	0.608	-0.2804530746411055	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	0.7076666666666667	-0.37606920550515915	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	0.8073333333333333	-0.4083520062262063	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	0.907	-0.41410495191092517	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	1.0066666666666666	-0.4082624912024611	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	1.1063333333333334	-0.39683335385611945	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	1.206	-0.3821779083477786	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	1.3056666666666668	-0.36515932772616083	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	1.4053333333333333	-0.3460198282688612	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	1.5050000000000001	-0.3247369005178788	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	1.6046666666666667	-0.3011673714043214	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	1.7043333333333333	-0.2751048193919012	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	1.804	-0.2463015161340147	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	1.9036666666666666	-0.21447574811377584	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	2.0033333333333334	-0.17931300596339966	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	2.1029999999999998	-0.1404644848118099	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	2.2026666666666666	-0.09754428009713995	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	2.3023333333333333	-0.05012582160669171	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	2.4019999999999997	0.0022622570049185	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	2.5016666666666665	0.06014075938935953	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	2.6013333333333333	0.12408508581401628	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	2.7009999999999996	0.1947309461191455	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	2.8006666666666664	0.27278067668403666	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	2.900333333333333	0.35901022157920975	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	1	0	3.0	0.40270228505448596	5.5	nan
0.1	0.1	0.30000000000000004	2	2	1	2	1	0.01	0.45	6.5	nan
